time,x,y,z,qx,qy,qz,qw
1756548986.985424,0.023046955466270447,-0.00915891956537962,88.69325256347656,-0.0004259847590188351,-9.355121017890397e-05,0.00021955345829304378,0.9999998807907104
1756548987.9854803,0.020286401733756065,-0.006237590219825506,89.25048065185547,-0.0005832940625529237,-0.000524536189354932,0.00031604656627545876,0.9999996423721313
1756548988.985496,0.017483670264482498,-0.0032875805627554655,89.76724243164062,-0.0002824959910690715,-0.00039803383809774355,1.3551518357372643e-05,0.9999998807907104
1756548989.9855154,0.014078705571591854,0.00015282139065675437,90.32405090332031,1.803593766087767e-05,-0.0006736060523248308,0.00015088635651958887,0.9999997615814209
1756548990.985547,0.0105664674192667,0.003142870496958494,90.84200286865234,0.00024323768648715197,-0.0003659697143905203,-0.00021288532338328711,0.9999998807907104
1756548991.9855595,0.006586626172065735,0.005902353208512068,91.40235137939453,-0.0001812878143654215,-2.1571595256750108e-05,0.00045286638154249786,0.9999998807907104
1756548992.9855716,0.0027689551934599876,0.008743965066969395,91.97221374511719,0.0,0.0,0.0,1.0
1756548993.9855793,-0.0004182618868071586,0.011211064644157887,92.49575805664062,0.0005667447842590241,0.0007949610059068883,-2.2614986961637858e-05,0.9999995231628418
1756548994.985605,-0.003002096898853779,0.013441527262330055,93.02892303466797,0.0010884541729930548,0.0009427530311485894,-0.0002687941524456642,0.999998927116394
1756548995.9856248,-0.004472846165299416,0.014385594986379147,93.49039459228516,0.000660699276533689,0.00011825054273525978,0.00016226637510705213,0.9999997615814209
1756548996.985641,-0.0058752200566232204,0.014933215454220772,93.9522476196289,0.0005727542183219151,0.0001569552373984931,0.0003523560134400163,0.9999997615814209
1756548997.9856946,-0.00693108094856143,0.014613729901611805,94.37991333007812,0.00045925378950224544,-1.6411656339738075e-05,-0.00016503084334366529,0.9999998807907104
1756548998.9856968,-0.007973392494022846,0.014062118716537952,94.74845886230469,0.0005404441921727644,0.00010040475786182058,-0.00041794265289049333,0.9999997615814209
1756548999.9857068,-0.008806423284113407,0.012774958275258541,95.11707305908203,0.0004921007566925705,0.00012860630714516886,-0.0004670485674796448,0.9999997615814209
1756549000.9857614,-0.009611888788640499,0.011227537877857685,95.45790100097656,0.0006097656014115528,4.907648469672795e-05,-0.00032033499862600917,0.9999997615814209
1756549001.9857893,-0.010117513127624989,0.00886126235127449,95.77286529541016,0.0005612517071274429,0.0004005672283297944,-3.714186579082551e-05,0.9999997615814209
1756549002.985798,-0.010291628539562225,0.00647595152258873,96.04451751708984,0.0004668779123560356,0.0005087197997068871,-8.141357378273065e-06,0.9999997615814209
1756549003.9858284,-0.009772871620953083,0.0032745024655014277,96.31665802001953,0.00027436861315169374,0.0006324788311607854,-3.9108740844076765e-05,0.9999997615814209
1756549004.9858484,-0.008903958834707737,0.0003451524244155735,96.5515365600586,0.00020453970385750182,0.00030422786662084704,0.0003225329124413838,0.9999998807907104
1756549005.985836,-0.007728232070803642,-0.0026798960752785206,96.77035522460938,0.0006591911829002417,0.0001939018493381995,-6.860144728438702e-05,0.9999997615814209
1756549006.9858603,-0.006203407887369394,-0.006704980507493019,96.98956298828125,0.0008191661930784134,0.000494735902087397,0.00019462071918417101,0.9999995231628418
1756549007.985911,-0.004424693528562784,-0.011095636524260044,97.19353485107422,0.00021432197454426154,0.0007299319653920932,0.0006123230406891933,0.9999995231628418
1756549008.9859068,-0.0021490713115781546,-0.01564839668571949,97.38420867919922,-0.00010935567726481087,0.0003021277719946954,0.0006112260192426221,0.9999997615814209
1756549009.985964,0.0003527798689901829,-0.019995471462607384,97.56193542480469,-0.00013882243193846322,0.0002132669827927087,0.0006419366228849165,0.9999997615814209
1756549010.9859858,0.0028280664701014757,-0.02382458746433258,97.72779083251953,-0.0006731703299383383,0.0003311543342237033,0.0006251820557630705,0.9999995231628418
1756549011.9860067,0.005768930539488792,-0.0272505059838295,97.89249420166016,-0.00017209388063318373,0.0004232902184253157,0.0013917525455586172,0.999998927116394
1756549012.9860187,0.008664288558065891,-0.029943101108074188,98.03446197509766,-0.0002697189155830536,9.329378445194178e-05,0.0006287965312555743,0.9999997615814209
1756549013.986043,0.011512143537402153,-0.03230462595820427,98.16624450683594,-5.616148152376728e-06,0.0003907760228157955,0.0019749365297805775,0.9999979734420776
1756549014.986037,0.014591935090720654,-0.03465955704450607,98.28861236572266,0.0,0.0,0.0,1.0
1756549015.9861248,0.017368899658322334,-0.03647681698203087,98.40226745605469,-0.0007607290380329559,-5.6329919888525916e-05,0.00036520388856883926,0.9999996423721313
1756549016.9860885,0.019982656463980675,-0.0378650464117527,98.50751495361328,0.0,0.0,0.0,1.0
1756549017.9861,0.02212420292198658,-0.03849823400378227,98.6055908203125,-0.0006805219522039684,-0.00011274849502875685,-3.185515338146183e-05,0.9999997615814209
1756549018.9861214,0.024100245907902718,-0.0386628583073616,98.69741821289062,-0.00039783803718922405,-0.0002756680896657515,-6.4424881809504e-05,0.9999998807907104
1756549019.9861438,0.02564559504389763,-0.03818322345614433,98.7835693359375,-0.0004949265119153524,-0.0001482169398817098,-0.0004581665503887319,0.9999997615814209
1756549020.9862008,0.026900630444288254,-0.037199631333351135,98.86376953125,-0.0008454373506276504,1.1768038727436339e-05,-1.8783206201397953e-05,0.9999996423721313
1756549021.9861946,0.028109978884458542,-0.03548604995012283,98.93851470947266,-0.0005986476199575653,-0.00011604199399234867,-0.00032402528313254874,0.9999997615814209
1756549022.986221,0.029148664325475693,-0.03281804174184799,99.01368713378906,-0.000571984631286809,-0.0002897738459670676,0.0002563236257640984,0.9999997615814209
1756549023.9862366,0.02985238842666149,-0.029933379963040352,99.0776138305664,-0.0006941789426309428,0.0012829754411675348,0.00013362512414806608,0.999998927116394
1756549024.9862552,0.032427240163087845,-0.026636648923158646,99.09484100341797,-0.00019392383377900334,0.010149435741194332,0.0002544109162221876,0.9999484419822693
1756549025.986277,0.043800897896289825,-0.02320466935634613,99.0948486328125,8.542506434059838e-05,0.014582938118353326,0.0005884502495355056,0.9998934864997864
1756549026.9862978,0.06845800578594208,-0.020106971263885498,99.09523010253906,5.117515445895454e-05,0.018793014379795792,7.698038050076302e-05,0.9998233914375305
1756549027.986329,0.10922303050756454,-0.016927318647503853,99.0988540649414,-3.906765083024839e-05,0.022136117155757494,-1.1761245936814013e-05,0.9997549653053284
1756549028.9863515,0.16868475079536438,-0.014094310812652111,99.10606384277344,0.0002600041368381802,0.02514427384982195,-5.645680650945507e-05,0.9996837973594666
1756549029.986403,0.2417491376399994,-0.011514425277709961,99.11614227294922,0.0002084877930174325,0.0276280920092407,-0.0001865950885468556,0.9996182322502136
1756549030.9864204,0.34125566482543945,-0.009305343963205814,99.13013458251953,0.00028708316059148834,0.03082059006090651,1.8175852242893747e-05,0.9995248913764954
1756549031.9864345,0.4636284112930298,-0.007203307934105396,99.14788055419922,0.00011055971842025811,0.03402541307400191,-0.00020489072444287906,0.9994209408760071
1756549032.9864717,0.6107282638549805,-0.005679116118699312,99.16937255859375,0.0006772852809739592,0.03745110544337798,-0.00018346274526661834,0.9992982149124146
1756549033.9864824,0.783966064453125,-0.00455150380730629,99.19505310058594,0.0006214124121592577,0.040567102508922516,-5.669427829199187e-05,0.9991766214370728
1756549034.9865017,0.9697144031524658,-0.004339953418821096,99.22303009033203,0.0005055725419839023,0.04383136249847696,3.443227542656045e-05,0.999038815498352
1756549035.9864926,1.197793960571289,-0.00425028707832098,99.25775909423828,-2.4564914941006232e-05,0.04744996071008531,0.0008737463956586739,0.998873233795166
1756549036.9865174,1.4569061994552612,-0.004510175436735153,99.29761505126953,0.0005220522106162429,0.05167982043757797,0.0002195414473788138,0.9986635446548462
1756549037.9865477,1.7485374212265015,-0.004968606401234865,99.34207916259766,0.0009359054286915926,0.054569678396476765,1.6224956962859327e-05,0.9985095262527466
1756549038.9865668,2.0494723320007324,-0.006413953844457865,99.38724517822266,0.0014028877300409262,0.057763975831668264,-9.432027566168297e-06,0.9983292818069458
1756549039.9866192,2.406722068786621,-0.00892112497240305,99.44061279296875,0.0012028670261670386,0.060965483970714,0.00011876909579392089,0.9981391429901123
1756549040.986613,2.799715995788574,-0.01281629130244255,99.49857330322266,0.0011829674018728308,0.06548745286837808,-0.00013038514159208805,0.9978526830673218
1756549041.986655,3.1981112957000732,-0.017015162855386734,99.55670166015625,0.0005417940463107251,0.06947535035649496,-0.0001604300808918188,0.9975835084915161
1756549042.9866521,3.665479898452759,-0.022171445190906525,99.62508392333984,0.00044203361429717534,0.07434401414703075,2.713371452617391e-05,0.9972325563430786
1756549043.9866965,4.174675464630127,-0.02730223536491394,99.7005386352539,2.5358094538870998e-05,0.08017411997716238,4.8683198686564076e-05,0.9967808723449707
1756549044.9867127,4.687983512878418,-0.0321589894592762,99.77750396728516,2.1688182394824453e-05,0.0864535215425576,-0.0001428291890525626,0.9962558746337891
1756549045.9866946,5.243342876434326,-0.0367850735783577,99.86136627197266,0.00014846357152444901,0.0934321970464696,0.00019243360023198745,0.9956256151199341
1756549046.986786,5.892642021179199,-0.041482895612716675,99.95994567871094,-0.00019222179959665147,0.10211481322717997,0.0003080341600185865,0.9947725534439087
1756549047.9867585,6.548120498657227,-0.045667149126529694,100.05997467041016,-0.0001875934288123074,0.11159479517082,0.0006659719750234578,0.9937535524368286
1756549048.9868116,7.317336082458496,-0.04948020726442337,100.1786880493164,-0.00036119142195299193,0.12389713703247188,0.0008115108215282814,0.9922946691513062
1756549049.9868267,8.099085807800293,-0.0528293251991272,100.30172729492188,-0.0004497771337656659,0.13988050789607442,-0.0003866570265023825,0.9901682138442993
1756549050.986851,8.957977294921875,-0.05549759790301323,100.441162109375,-0.0007911731126124732,0.1610958116876121,0.000273193224694855,0.9869384169578552
1756549051.986875,9.913259506225586,-0.05721507593989372,100.60456085205078,-0.0002765099549660209,0.1922276331607879,0.0008636584825127501,0.9813499450683594
1756549052.98689,10.998498916625977,-0.05862632393836975,100.80602264404297,-0.00047285506900189415,0.24027083213813888,0.00023494588928724602,0.9707057476043701
1756549053.9868941,12.277087211608887,-0.05929453670978546,101.07130432128906,-0.0006379499705556135,0.3078226194660809,0.0010071062078906494,0.9514430165290833
1756549054.9869523,13.845394134521484,-0.05869567394256592,101.41889190673828,-0.0003818720019313826,0.35199666520989437,0.0008120183126288182,0.9360008239746094
1756549055.9869401,15.548935890197754,-0.05768300220370293,101.75947570800781,-0.0003251787631937019,0.30777711299196786,0.0005415770684099069,0.9514582753181458
1756549056.9869692,17.5880126953125,-0.05630691349506378,102.13160705566406,-0.0004981996901313327,0.258472899724979,6.206308569002707e-05,0.9660183787345886
1756549057.98699,19.75274085998535,-0.05458853393793106,102.5026626586914,-6.9383650304259965e-06,0.23036296121774583,5.4923535183247825e-05,0.9731047749519348
1756549058.9870043,21.998401641845703,-0.0526464581489563,102.86772918701172,7.203945713481204e-05,0.21145926152523045,0.0008091824135171014,0.977386474609375
1756549059.9870346,24.120162963867188,-0.05103610083460808,103.1984634399414,0.00032654008616053417,0.19835927978908877,0.00020430405693495218,0.9801293015480042
1756549060.9870684,26.454784393310547,-0.049680911004543304,103.55082702636719,0.00028794498829623174,0.1885515719914015,-0.0001627963387758013,0.9820632338523865
1756549061.9870892,28.63290023803711,-0.048703182488679886,103.87194061279297,0.00032636118995069786,0.18231384204190912,-0.00023749346657569661,0.9832403063774109
1756549062.9870749,31.009735107421875,-0.04792911186814308,104.21615600585938,0.00021649069932182634,0.17773768376520474,0.00011407525872157934,0.9840778708457947
1756549063.9871213,33.398948669433594,-0.047253258526325226,104.5569839477539,0.00030541337973810444,0.17465026592653493,-0.00039383501909729383,0.9846304059028625
1756549064.987141,35.61213302612305,-0.046989813446998596,104.86882781982422,5.542608934347795e-05,0.1726980301160285,0.00016629038246601096,0.9849748015403748
1756549065.9871542,38.0157356262207,-0.04694534093141556,105.20394134521484,0.000233886924414238,0.1711315411909249,-0.00016401062916870118,0.9852481484413147
1756549066.9871793,40.4236946105957,-0.04706299304962158,105.53703308105469,1.4753994990789788e-05,0.16990401011544917,-0.00027126905470310303,0.9854605793952942
1756549067.9871976,42.834449768066406,-0.04703064635396004,105.86779022216797,-3.9884830620502324e-05,0.1693147622144685,-4.0314861102487215e-05,0.9855620265007019
1756549068.9872274,45.24727249145508,-0.047116268426179886,106.19622039794922,-0.00028405155817869723,0.1690367369267484,3.282169918253476e-06,0.9856097102165222
1756549069.9890838,47.475730895996094,-0.04711911454796791,106.4968490600586,0.00018766618888119938,0.16895040115139653,-0.00029524551660559193,0.9856244921684265
1756549070.987297,49.89095687866211,-0.047225069254636765,106.81990814208984,0.00037225155690186017,0.16925593556812038,0.00020860073522312473,0.9855720400810242
1756549071.9872856,52.30730056762695,-0.047322820872068405,107.14021301269531,-0.00014091253160138692,0.16866450402219477,0.00020465664998337965,0.9856734871864319
1756549072.987311,54.72437286376953,-0.04753207787871361,107.45759582519531,-0.00026424045789986446,0.1688211111865069,0.00011907690502730703,0.985646665096283
1756549073.9873443,57.14224624633789,-0.047614313662052155,107.77256774902344,0.00010768274531559235,0.16909850384351136,0.0003119599074744839,0.9855991005897522
1756549074.9873543,59.561153411865234,-0.04748280718922615,108.08573150634766,3.108980997570681e-05,0.16930907194688682,0.0005331744134906994,0.9855628609657288
1756549075.9874105,61.98115921020508,-0.047386348247528076,108.39662170410156,-0.00015861934103471447,0.16933329616470996,0.00021428815794670783,0.985558807849884
1756549076.9874184,64.40210723876953,-0.047240111976861954,108.70491790771484,-0.00048109255938604906,0.1691363511023162,-1.8492403132575822e-05,0.9855925440788269
1756549077.9874177,66.82342529296875,-0.04659726470708847,109.01060485839844,-0.00012946460593558925,0.16894236252946412,4.385513085314686e-05,0.9856259226799011
1756549078.9874454,69.24502563476562,-0.04575513303279877,109.31365203857422,-9.559851366067941e-05,0.16856587467032733,0.0012600668795344752,0.9856895804405212
1756549079.987498,71.66670227050781,-0.04508979991078377,109.61420440673828,0.0006366598601847592,0.16862708962297854,0.001473369424720881,0.9856786131858826
1756549080.9875095,74.08828735351562,-0.044671766459941864,109.91242218017578,-0.0002650129235506699,0.16881970207953384,0.0006996731405670061,0.985646665096283
1756549081.9875422,76.50999450683594,-0.04400105029344559,110.20889282226562,-0.0002021470920010713,0.1688249076808372,0.0011602703209062128,0.9856453537940979
1756549082.9875648,78.93207550048828,-0.04325781762599945,110.50299072265625,-0.0002955440380273035,0.1691420793827339,0.0017048043367126862,0.9855901598930359
1756549083.9875581,81.35403442382812,-0.04233503341674805,110.79413604736328,0.0007270816759150389,0.16898683584990518,0.0012710268189519835,0.9856172204017639
1756549084.9875953,83.775146484375,-0.041626255959272385,111.08063507080078,0.00013655755730383786,0.16955284691681058,0.0015000788821210992,0.9855199456214905
1756549085.9876354,86.1949234008789,-0.04127940908074379,111.35893249511719,0.00020507603433925748,0.17068496340936315,0.000836664195362954,0.985325276851654
1756549086.9876194,88.61393737792969,-0.04114312306046486,111.62843322753906,0.00027162184346372496,0.17069560274579731,0.0007483425845581163,0.9853234887123108
1756549087.9876711,91.0320816040039,-0.040901973843574524,111.88946533203125,-0.00012132712488016887,0.17109282703413964,0.0009305872694270059,0.9852544665336609
1756549088.98769,93.44974517822266,-0.04074443131685257,112.14163970947266,0.0002162322300289661,0.17157203916726999,0.0005875894679721461,0.985171377658844
1756549089.9876835,95.8673095703125,-0.04091977700591087,112.3855209350586,0.0005963656997981607,0.1716352784674081,0.00041974529911946234,0.9851602911949158
1756549090.9877393,98.28475189208984,-0.041278958320617676,112.62178039550781,-9.940022664615302e-05,0.17191281341999756,0.0002544871682313037,0.9851121306419373
1756549091.9877586,100.70260620117188,-0.04160355031490326,112.85122680664062,-0.0003157611033064565,0.17225869570919342,8.40069799852719e-05,0.985051691532135
1756549092.987763,103.1188735961914,-0.041870955377817154,113.07117462158203,0.00014294135785391002,0.15788070746050203,-0.00037823252505071937,0.9874581098556519
1756549093.987773,105.51954650878906,-0.04200764745473862,113.27897644042969,-0.0003231446248114277,0.1348927519913989,-0.0008275421152172954,0.9908598065376282
1756549094.9878488,107.8858642578125,-0.04184379801154137,113.47541046142578,1.6496970262371375e-05,0.11755233531669093,0.0003980776212247847,0.9930666089057922
1756549095.9878275,110.37648010253906,-0.04194110631942749,113.67305755615234,0.0005428404217438708,0.08328027645912833,0.0001626449594051012,0.9965260028839111
1756549096.9878702,112.61334991455078,-0.042180709540843964,113.84610748291016,-4.4753527996531435e-05,0.06964577727129694,0.0006256143462619644,0.997571587562561
1756549097.9878867,114.7704086303711,-0.042726196348667145,114.01312255859375,0.0003995405142464391,0.07115034877896748,-0.0002488210414148876,0.9974654912948608
1756549098.9878945,117.01011657714844,-0.043674785643815994,114.18872833251953,0.000595874039793658,0.07035864574154913,-0.00035173406633107657,0.9975215196609497
1756549099.9879372,119.01688385009766,-0.04493096098303795,114.34794616699219,0.0003637303484256831,0.06875056944255024,-0.001089824585889062,0.9976332187652588
1756549100.9880068,120.95668029785156,-0.04665835201740265,114.50398254394531,0.00017411850005717318,0.06719823013701845,-0.0007916986561008242,0.997739315032959
1756549101.987953,122.97383117675781,-0.04836125671863556,114.66810607910156,-0.0002840944975006386,0.06541925999911087,0.00018054347370530217,0.9978578090667725
1756549102.988049,124.78285217285156,-0.049886446446180344,114.8165283203125,-0.0002040041003301593,0.06316669171137108,-0.0004067370296654696,0.9980028867721558
1756549103.9879954,126.66423034667969,-0.05115598812699318,114.97175598144531,-0.0003696870615371944,0.06066774534452998,-0.00042050579360313823,0.9981578588485718
1756549104.9880235,128.3513641357422,-0.05205020681023598,115.11215209960938,-0.0003482862816463132,0.05886548145761706,-4.033148599078749e-05,0.9982658624649048
1756549105.988073,130.10592651367188,-0.05282098799943924,115.25940704345703,-0.00013587874966307964,0.05698810457407701,-0.00023822695925901545,0.9983748197555542
1756549106.9881196,131.6793670654297,-0.05322134867310524,115.39324188232422,4.746231850570024e-05,0.05563238510394092,0.0002279265196797266,0.998451292514801
1756549107.9880548,133.3165740966797,-0.05401095002889633,115.53435516357422,0.0003359108813253816,0.05398784789283999,6.653247078703018e-05,0.998541533946991
1756549108.9881148,134.78524780273438,-0.0547148697078228,115.6620101928711,-0.0004356104851579869,0.052156642856498764,-0.00015669471936611252,0.9986388087272644
1756549109.9881713,136.31361389160156,-0.05537562817335129,115.79566192626953,-0.0002752586919247676,0.0507605716623651,6.567293774894611e-05,0.9987108111381531
1756549110.988152,137.6849822998047,-0.0555526465177536,115.91680145263672,-0.00013575245129797257,0.049051889848833054,0.0003383428061449418,0.9987961649894714
1756549111.9881546,139.1121063232422,-0.055614158511161804,116.04371643066406,-0.0004232169338278271,0.047280760258426896,0.00024882750849522934,0.9988815188407898
1756549112.9881952,140.3926544189453,-0.055365175008773804,116.15780639648438,-0.00025309096564448357,0.04567922469804289,0.0006658585092552381,0.9989559054374695
1756549113.9882212,141.63150024414062,-0.054685551673173904,116.26832580566406,-0.0011947406600621986,0.04406319007688106,9.501740771528451e-05,0.9990280270576477
1756549114.9882467,142.92041015625,-0.05327777937054634,116.38316345214844,-0.0009787881733219269,0.042485976725965165,0.00015091601540978688,0.9990965723991394
1756549115.9882796,144.07638549804688,-0.050885748118162155,116.4861068725586,-0.0009878259264542557,0.0411501862392294,7.05196801880675e-05,0.9991524815559387
1756549116.988293,145.1947021484375,-0.047805748879909515,116.58612060546875,-0.0011306749145073714,0.03948499041943102,-0.0003058375465491705,0.9992194771766663
1756549117.9883156,146.35809326171875,-0.04367022588849068,116.69090270996094,-0.0010887137402296595,0.03796761997717527,-0.00014369912474140843,0.9992783665657043
1756549118.988333,147.4014129638672,-0.03883763402700424,116.7858657836914,-0.0011141116705459825,0.03666357669324212,-0.0005642003162477206,0.9993268847465515
1756549119.9883752,148.48794555664062,-0.03306753933429718,116.88701629638672,-0.0010561279180134203,0.043209705317933327,-0.00012265285492558028,0.9990654587745667
1756549120.988381,149.46791076660156,-0.026807876303792,116.97964477539062,-0.0006031866216816746,0.040126006137527634,-6.651250232897683e-05,0.9991944432258606
1756549121.9884403,150.42034912109375,-0.020426208153367043,117.07034301757812,-8.681596186022487e-05,0.03699013359494637,-0.00012314839511326384,0.999315619468689
1756549122.9884279,151.41412353515625,-0.013771049678325653,117.16486358642578,6.897880656610288e-05,0.0342566671370542,0.0003233092655896947,0.999413013458252
1756549123.9884715,152.30699157714844,-0.007835841737687588,117.24984741210938,0.00030701517731498496,0.032055102463552775,-0.000415732495380224,0.999485969543457
1756549124.9885235,153.236328125,-0.0022125043906271458,117.33877563476562,0.0005727524395151864,0.030478820835689147,-0.0005742355830728705,0.999535083770752
1756549125.9885054,154.06956481933594,0.0025833798572421074,117.41889953613281,0.00036761439881565476,0.02889410448599117,3.8557399716995834e-05,0.9995824098587036
1756549126.9885414,154.87501525878906,0.006673761177808046,117.49662017822266,0.0002466358277144887,0.027662893815036425,-0.00034498221063631083,0.9996172189712524
1756549127.9885404,155.7119598388672,0.010671358555555344,117.57723999023438,0.0005325875478942152,0.026481280578338897,3.039703646952681e-05,0.999649167060852
1756549128.9885533,156.46153259277344,0.01382202748209238,117.64958190917969,0.0008595941767970036,0.025452710937564006,-0.00022878506636730319,0.9996756315231323
1756549129.9886117,157.18572998046875,0.01599075272679329,117.71992492675781,0.0006869995121721016,0.024451036233685282,-0.0001263428209897314,0.9997007846832275
1756549130.9886289,157.93759155273438,0.017831386998295784,117.79344940185547,0.0005415545816495161,0.023388875710221402,-3.6811615110075644e-05,0.9997262954711914
1756549131.9886062,158.61093139648438,0.018863026052713394,117.85966491699219,0.00018873421363326115,0.022398020816621584,0.00031809314841006655,0.9997490644454956
1756549132.9886947,159.309814453125,0.019797571003437042,117.92918395996094,0.00047441983186750485,0.021343990553718505,0.00011560735804203208,0.9997720718383789
1756549133.9886982,159.9351806640625,0.02023088000714779,117.9916000366211,2.7471234062094842e-05,0.02070753816514984,-0.00043049270624734824,0.9997854828834534
1756549134.9887161,160.53880310058594,0.020427105948328972,118.05210876464844,0.00020949445114335996,0.020319451477907785,-0.0003058387247561265,0.9997934699058533
1756549135.9887507,161.16551208496094,0.020782113075256348,118.11590576171875,-0.0002771063481458466,0.020444374949937474,-0.0008301412712077904,0.999790608882904
1756549136.9887683,161.7279510498047,0.021038638427853584,118.17450714111328,-0.000101731771575633,0.02501877815856918,-0.0008686853462945141,0.999686598777771
1756549137.988761,162.2763671875,0.021449968218803406,118.23355102539062,0.00039004648906623956,0.029539130034266718,-0.0005523435902046166,0.9995633959770203
1756549138.9888098,162.85617065429688,0.02170548588037491,118.29765319824219,0.00017954400571067975,0.03307961036777885,-0.0007635656434833531,0.9994524121284485
1756549139.988833,163.38803100585938,0.02165222354233265,118.35755920410156,5.600225509368863e-05,0.035378382308627096,0.00017374287863722881,0.9993739724159241
1756549140.9888206,163.9162139892578,0.0217222161591053,118.41796875,7.685070427834959e-05,0.03659657398582218,0.0001712024313789706,0.9993301033973694
1756549141.988857,164.44204711914062,0.021593300625681877,118.47904968261719,0.0002532928501589106,0.03759283944641034,-0.0003947668823417236,0.9992930293083191
1756549142.9888706,165.0068359375,0.021219473332166672,118.54532623291016,-0.00017929183252478654,0.038520908804907154,-0.0002641536238836296,0.9992577433586121
1756549143.9889183,165.53050231933594,0.021114319562911987,118.60722351074219,-0.0002939659823499413,0.03890689658514535,-0.0007899451800814227,0.9992424845695496
1756549144.9889476,166.05418395996094,0.021012136712670326,118.66947937011719,4.230222084376161e-05,0.0391478933205507,6.0780350681239965e-05,0.9992334246635437
1756549145.9889364,166.57781982421875,0.02090124599635601,118.73213958740234,0.0006906333568522167,0.03894903202802683,0.00022372342647506682,0.9992409348487854
1756549146.9889631,167.10104370117188,0.02046293392777443,118.79464721679688,0.0005258606709315756,0.038837634773388585,0.0007598583719493481,0.9992451071739197
1756549147.9889913,167.62391662597656,0.01949005015194416,118.8572769165039,0.00011573751443093565,0.03923275875506448,-0.00010426932369196287,0.9992300868034363
1756549148.989041,168.14675903320312,0.018428927287459373,118.92020416259766,-0.00017893288992147676,0.038568124963297555,-6.0651982965159124e-05,0.9992559552192688
1756549149.9890256,168.70974731445312,0.01764955185353756,118.98883056640625,9.37203924585568e-05,0.03896171782678638,-7.973800984360404e-05,0.9992406964302063
1756549150.9891078,169.23260498046875,0.01668398641049862,119.05305480957031,0.0002797245273639968,0.039008611320771054,0.0005750033761336506,0.9992386698722839
1756549151.989087,169.75445556640625,0.015692753717303276,119.11517333984375,0.0004018867559698969,0.03069516940042567,0.000981846044848556,0.9995282292366028
1756549152.9890525,170.3078155517578,0.014310234226286411,119.17801666259766,3.3952124160257166e-06,0.019781124354180765,0.00018142185084068564,0.9998043179512024
1756549153.989158,170.8060760498047,0.012953379191458225,119.23454284667969,0.0008785723110380309,0.0158502443811152,0.0009081764734861505,0.9998735785484314
1756549154.9891102,171.3239288330078,0.010999428108334541,119.29886627197266,0.00026962725596524844,0.023021169291290507,-8.073691698617697e-05,0.9997349381446838
1756549155.9891584,171.7926788330078,0.00876628328114748,119.35323333740234,0.0005842717759525236,0.024347918525704747,0.00023264018246654754,0.9997033476829529
1756549156.9891882,172.2510528564453,0.00635217409580946,119.39788818359375,0.0010406210376069562,0.01608860305166447,0.00022917417490837385,0.9998700022697449
1756549157.9892092,172.72755432128906,0.0028167918790131807,119.43878173828125,0.0008113716488273318,0.009168895290825794,0.00017042327477680258,0.9999576210975647
1756549158.989227,173.14935302734375,-0.0008876025094650686,119.47266387939453,0.00030384184558125097,0.005316755129893966,0.0007793860393090226,0.9999855160713196
1756549159.9892492,173.57928466796875,-0.005048628430813551,119.50593566894531,0.0004203445814077019,0.002379792894645429,3.380635146022839e-05,0.999997079372406
1756549160.989272,173.95486450195312,-0.009221106767654419,119.53460693359375,0.0006771046069581531,0.0005366766731409305,0.0005713062383080125,0.999999463558197
1756549161.9893157,174.3074188232422,-0.01359663624316454,119.56156158447266,0.0004470784367704853,-0.0012414936255787884,0.00021668639302742254,0.9999991059303284
1756549162.9893482,174.63702392578125,-0.01831611804664135,119.58670806884766,-6.44682195555642e-06,-0.002696174675114266,4.851806580248166e-05,0.9999963641166687
1756549163.9893463,174.94378662109375,-0.02303580939769745,119.61016082763672,0.0005743916969912244,-0.00399684447971384,-0.00016405599953228618,0.9999918341636658
1756549164.989412,175.24911499023438,-0.027940507978200912,119.6338882446289,-0.0006954943515747362,-0.005213585189811723,-0.0003322479007647938,0.9999861121177673
1756549165.9893906,175.5099639892578,-0.032149698585271835,119.65454864501953,-0.0003440312136834239,-0.006170449392713201,0.000270208598322543,0.9999808669090271
1756549166.9894373,175.74935913085938,-0.03575962036848068,119.67414855957031,-0.000498140841442901,-0.007047301888528772,0.00018830931425850884,0.9999750256538391
1756549167.9894333,175.96795654296875,-0.03871413320302963,119.69303894042969,-0.000865925782099038,-0.007996071429286721,0.000530114891354788,0.9999675154685974
1756549168.9894853,176.18081665039062,-0.04122520983219147,119.71212005615234,-0.0012510537730565493,-0.008788619220469498,0.0018886395582071384,0.9999588131904602
1756549169.9895165,176.35829162597656,-0.042465940117836,119.72737884521484,0.002451121897008275,-0.008185466352289068,0.014920031150010296,0.999852180480957
1756549170.9895635,176.51803588867188,-0.046301621943712234,119.73627471923828,0.009854590193041586,-0.009286370197274832,0.024932465980965036,0.999597430229187
1756549171.9895132,176.66064453125,-0.05841029807925224,119.74178314208984,0.01365333954363619,-0.01072195844317486,0.03519507601402995,0.9992296695709229
1756549172.9895062,176.78570556640625,-0.0817456915974617,119.74656677246094,0.016578360265917004,-0.011906550913301542,0.04600579207247045,0.9987326264381409
1756549173.9898994,176.89402770996094,-0.11869801580905914,119.75287628173828,0.01854598461364441,-0.01021459662777688,0.05589875417685539,0.9982119202613831
1756549174.989409,176.99566650390625,-0.17557041347026825,119.76605224609375,0.020842851263960127,-0.00173909119512148,0.06385532094032187,0.9977399706840515
